category,price,seller_id,seller_rating,reviews_count,product_rating,image_count,is_verified_seller,discount,shipping_days,Label
Clothing,686.28,S709,2.4,3670,2.3,3,TRUE,19,7,Fake
Electronics,745.87,S721,2.7,1733,1.8,1,TRUE,20,6,Fake
Watches,660.99,S645,3.5,1427,1.5,2,FALSE,36,7,Fake
Clothing,461.31,S690,4.6,2847,3.2,5,FALSE,50,15,Genuine
Clothing,874.28,S275,3.4,2671,4.4,1,FALSE,38,2,Genuine
Watches,1378.65,S879,2.8,1605,4,5,TRUE,44,7,Genuine
Home,819.66,S419,5,3579,2.7,3,FALSE,86,8,Genuine
Electronics,185.24,S516,4.4,428,2.6,5,FALSE,35,14,Genuine
Electronics,882.99,S105,2.3,1125,4.5,3,FALSE,64,8,Fake
Clothing,400.89,S725,3,2925,1.2,5,TRUE,38,12,Genuine
Electronics,338.35,S821,4.1,1503,3,1,FALSE,13,7,Fake
Watches,10.09,S917,3.5,1333,1.1,5,TRUE,23,6,Fake
Clothing,846.01,S278,3.3,2307,2.1,4,TRUE,63,7,Fake
Electronics,772.13,S369,3.4,3860,3.5,3,TRUE,16,11,Genuine
Footwear,560.86,S924,3.2,1969,3.9,5,FALSE,28,15,Genuine
Clothing,755.33,S776,2.2,4989,3.5,5,TRUE,55,10,Fake
Footwear,1071.34,S246,1.5,3878,3.6,3,TRUE,16,1,Genuine
Electronics,826.83,S608,3.7,4711,2.8,1,TRUE,10,5,Genuine
Watches,322.83,S971,1.1,4446,3.4,1,TRUE,40,11,Fake
Footwear,1130.36,S750,4.4,3705,4.6,3,TRUE,3,14,Genuine
Home,556.87,S632,1.8,2382,2.4,3,TRUE,11,1,Genuine
Clothing,1017.1,S401,4.3,4208,1.7,4,FALSE,34,10,Fake
Watches,669.98,S432,2.3,3057,2.2,3,TRUE,77,1,Fake
Watches,1254.02,S877,2.9,18,4.9,4,FALSE,84,15,Fake
Watches,1363.2,S533,3.3,923,1.8,3,TRUE,21,14,Genuine
Home,576.02,S715,2.3,2949,3.4,3,TRUE,62,8,Genuine
Watches,932.88,S234,4.5,3406,3.4,1,FALSE,49,10,Genuine
Footwear,52.65,S121,4.4,1458,3,1,TRUE,1,3,Genuine
Footwear,990.45,S127,4.7,2120,2.5,5,FALSE,74,2,Genuine
Watches,1058.81,S715,2,1594,3.2,4,TRUE,26,8,Fake
Home,892.46,S187,2,4428,3.9,5,FALSE,0,2,Fake
Electronics,188.78,S336,1.9,3876,3.4,2,TRUE,25,2,Fake
Clothing,131.49,S552,1,3811,4.5,1,TRUE,62,9,Genuine
Home,367.58,S863,3,335,4.4,1,TRUE,86,3,Genuine
Electronics,1407.97,S285,4.5,2500,2.1,3,TRUE,40,2,Genuine
Home,156.16,S361,3.3,3897,1.4,1,FALSE,18,11,Genuine
Home,35.42,S820,4.1,1526,3,2,TRUE,35,13,Genuine
Electronics,813.37,S899,3.6,1828,4.4,1,TRUE,63,8,Genuine
Clothing,62.02,S160,4.4,3874,3.3,3,TRUE,63,4,Genuine
Footwear,181.68,S518,3,1329,1.2,3,TRUE,78,15,Genuine
Home,834.02,S394,2.6,666,1.4,4,TRUE,81,1,Genuine
Electronics,213.99,S208,4.3,2194,1,4,FALSE,36,12,Genuine
Footwear,589.42,S948,3.3,952,4,2,FALSE,5,11,Genuine
Electronics,413.59,S720,2.5,4751,2.3,5,TRUE,72,2,Genuine
Home,768.01,S699,4.7,2101,2.4,5,FALSE,76,8,Fake
Footwear,1265.54,S774,4.6,451,2.2,3,FALSE,16,11,Fake
Footwear,354.09,S363,3.3,2153,4.3,3,TRUE,36,5,Genuine
Watches,732.64,S629,1.3,2395,4,2,FALSE,17,12,Genuine
Home,1002.85,S503,2.2,2605,4.5,5,TRUE,3,5,Fake
Electronics,1393.37,S400,1.6,1946,4.8,1,TRUE,55,12,Genuine
Watches,398.34,S324,3.5,3995,2.9,2,FALSE,15,6,Genuine
Clothing,393.5,S268,5,12,3.9,5,TRUE,35,13,Genuine
Footwear,214.79,S335,4.9,3729,4.7,1,FALSE,38,15,Fake
Watches,332.64,S588,1.2,425,4.4,2,TRUE,30,10,Genuine
Home,999.42,S668,4.6,3735,1.8,3,TRUE,12,1,Genuine
Home,1451.82,S571,2.5,4473,4.6,2,FALSE,28,3,Genuine
Home,428.91,S889,4.1,819,3.9,5,FALSE,64,10,Genuine
Home,1460.13,S784,1.4,1003,4.6,5,FALSE,23,9,Fake
Home,435.11,S898,3.6,3372,2,2,FALSE,43,4,Genuine
Clothing,432.85,S793,2.8,809,4.1,4,TRUE,80,1,Genuine
Home,286.01,S251,2.1,1605,4.3,1,TRUE,78,11,Fake
Watches,176.27,S297,1.9,2403,3.6,1,FALSE,21,5,Fake
Home,1260.12,S854,1.1,3980,1.5,2,TRUE,21,6,Fake
Home,653.19,S714,4.9,408,1.6,1,TRUE,60,13,Fake
Footwear,980.66,S468,1.7,305,2.8,5,TRUE,45,3,Genuine
Home,137.04,S892,3.3,4038,3,3,TRUE,54,7,Genuine
Electronics,1320.05,S149,1.2,2261,2.2,1,TRUE,59,8,Fake
Electronics,341.19,S498,1.6,3861,2.5,1,TRUE,2,4,Fake
Watches,529.73,S981,2.2,4797,4.1,4,TRUE,70,5,Genuine
Watches,1120.18,S659,2.1,2999,3,4,TRUE,6,15,Fake
Clothing,1209.35,S648,1.6,3334,1.8,4,TRUE,42,14,Fake
Clothing,999.01,S132,4,1684,4.8,1,TRUE,19,7,Genuine
Watches,550.76,S492,4.1,2415,3.2,2,FALSE,20,14,Genuine
Home,495.75,S969,4.6,3222,2.3,3,FALSE,48,4,Genuine
Watches,147.44,S479,2.4,4875,4.8,1,TRUE,49,6,Fake
Footwear,1251.19,S308,2.8,2094,2.7,4,FALSE,16,3,Genuine
Watches,120.07,S411,3.6,4817,1,3,FALSE,21,13,Fake
Clothing,546.43,S900,2.7,1206,2.5,5,FALSE,68,1,Genuine
Clothing,133.83,S962,4.8,3261,1.2,2,FALSE,65,10,Fake
Clothing,171.71,S147,1.5,3113,4.4,2,FALSE,23,15,Fake
Footwear,1219.54,S361,1,2845,1.1,3,TRUE,81,8,Fake
Electronics,629.68,S661,1.1,4192,2,5,FALSE,45,9,Fake
Clothing,398.68,S369,3.5,3672,2.5,5,FALSE,73,10,Genuine
Watches,208.15,S851,2.2,1327,3.5,1,FALSE,27,7,Fake
Watches,611.34,S361,3.3,4052,4.5,5,FALSE,7,13,Genuine
Watches,1294.16,S994,2.7,3942,4.7,3,TRUE,7,13,Genuine
Footwear,18.5,S979,2.6,3596,3.1,5,FALSE,47,2,Fake
Home,1022.2,S976,1.6,2321,2.7,1,TRUE,59,6,Fake
Watches,40.21,S108,3.9,3015,4.5,4,TRUE,40,2,Genuine
Home,532.79,S156,2.5,1483,1.2,2,FALSE,9,4,Genuine
Electronics,439.88,S926,2.6,887,3.5,4,TRUE,90,10,Genuine
Footwear,990.08,S316,2.7,2687,3.1,1,FALSE,72,13,Genuine
Clothing,1339.76,S372,1.2,748,2.8,2,TRUE,31,12,Genuine
Home,161,S370,2.6,3759,3.4,5,FALSE,60,13,Genuine
Watches,1456.94,S208,4.9,4678,4.2,4,FALSE,78,3,Genuine
Watches,135.66,S116,4.9,4991,4.6,4,FALSE,37,1,Fake
Watches,103.85,S320,1.5,3262,2.5,1,TRUE,48,2,Fake
Footwear,1218.05,S141,1,510,4.3,1,TRUE,19,13,Fake
Electronics,1056.33,S673,4.3,342,2.3,1,TRUE,9,13,Genuine
Home,1103.57,S679,1.8,2200,3.9,1,TRUE,48,15,Genuine
Home,1352.49,S963,1.3,900,2.1,3,TRUE,10,13,Genuine
Watches,1255.56,S672,1.6,1243,2.5,5,FALSE,32,13,Fake
Home,765.24,S495,1.5,3654,1.6,1,FALSE,2,14,Fake
Footwear,1282.16,S905,4.3,3198,2.3,1,TRUE,90,5,Genuine
Clothing,1268.29,S779,4.9,1162,4.7,3,TRUE,42,12,Genuine
Footwear,1257.32,S436,1,1397,2.2,3,TRUE,53,4,Fake
Footwear,348.45,S775,2.9,2624,2.1,4,FALSE,15,14,Genuine
Clothing,13.55,S117,2.6,1690,3.5,2,TRUE,30,2,Genuine
Watches,643.71,S849,4.1,3786,2.1,5,TRUE,22,9,Genuine
Home,753.51,S299,3.5,359,4.7,3,FALSE,29,1,Genuine
Watches,593.2,S559,4,3579,1.7,4,TRUE,80,3,Genuine
Home,1418.75,S419,4.4,4900,1.3,1,FALSE,63,2,Genuine
Footwear,498.19,S363,4.9,2627,3.6,3,FALSE,52,6,Genuine
Electronics,1034.92,S748,2.8,2822,1.8,2,FALSE,64,12,Genuine
Clothing,1364.29,S575,4.1,1196,4.7,2,FALSE,48,7,Genuine
Footwear,951.05,S231,3,2499,4.1,3,FALSE,88,5,Genuine
Footwear,291.77,S847,1.1,228,1.6,1,FALSE,29,7,Fake
Home,545.06,S306,3.2,4531,1.7,2,TRUE,31,5,Genuine
Footwear,335.36,S496,2.7,1326,4.9,5,FALSE,46,13,Genuine
Footwear,911.14,S749,1.6,43,4.9,2,TRUE,14,4,Fake
Watches,119.11,S726,1.3,2993,3.7,4,TRUE,12,15,Fake
Electronics,1388.79,S464,4,4328,1.4,4,TRUE,27,2,Genuine
Home,249.08,S175,1.5,4467,2.9,4,FALSE,4,10,Genuine
Watches,1348.56,S559,4.5,2984,1.1,4,TRUE,15,14,Genuine
Electronics,986.75,S718,3.2,757,1.2,5,FALSE,37,4,Fake
Clothing,737.3,S241,4,3072,2.3,5,FALSE,18,8,Genuine
Clothing,22.7,S748,3.1,3134,4.5,2,FALSE,56,7,Genuine
Electronics,471,S181,4,3758,2.4,5,FALSE,10,5,Fake
Clothing,1084.6,S398,1.5,1808,1.1,4,FALSE,48,15,Fake
Clothing,1103.22,S953,4.6,4147,4.5,1,FALSE,63,5,Genuine
Clothing,1092.13,S953,2.3,2544,4.5,3,FALSE,84,8,Fake
Home,446.3,S998,2.3,4163,4.8,4,TRUE,83,5,Fake
Home,1369.62,S669,4.8,4449,1.7,3,FALSE,44,12,Fake
Footwear,191.96,S109,1.5,4845,3.4,1,TRUE,60,8,Genuine
Footwear,321.03,S856,4.3,256,3.9,4,FALSE,49,15,Fake
Watches,273.32,S903,1.9,4640,2.4,2,TRUE,4,12,Fake
Clothing,1109.97,S300,3.4,1501,4.5,3,FALSE,88,4,Genuine
Watches,167.21,S936,2.4,2551,2.4,4,TRUE,15,4,Genuine
Electronics,672.91,S224,3,1689,2.5,2,FALSE,18,15,Genuine
Home,195.25,S188,2.4,4744,2.2,2,FALSE,70,8,Fake
Electronics,492.25,S800,4.5,1767,2.4,5,TRUE,7,15,Genuine
Footwear,1345.94,S894,5,2709,2.7,4,TRUE,78,7,Genuine
Clothing,1284.89,S540,1.3,1263,1,5,TRUE,70,7,Fake
Watches,446.96,S782,3.8,3943,2.3,3,TRUE,50,11,Genuine
Clothing,1042.57,S550,4.4,2897,1.1,4,FALSE,78,10,Fake
Clothing,477.46,S975,4,4243,2.3,3,FALSE,10,7,Fake
Home,316.14,S884,4.6,713,2.3,5,FALSE,39,1,Fake
Clothing,781.67,S502,3.9,80,3.9,4,TRUE,21,4,Genuine
Electronics,494.75,S275,1.6,728,2.7,3,FALSE,11,4,Genuine
Electronics,1104.67,S346,4.2,4223,4.8,1,FALSE,65,5,Genuine
Footwear,1386.38,S303,1.1,3802,3.6,3,FALSE,62,8,Genuine
Electronics,1349.06,S941,4.4,2837,4.5,5,TRUE,12,7,Genuine
Clothing,340.32,S904,4.8,1984,3.8,2,TRUE,42,8,Genuine
Watches,1222.31,S513,4.5,3712,5,2,FALSE,2,8,Genuine
Watches,645.87,S495,3.3,2925,1.1,3,TRUE,54,2,Genuine
Watches,928.26,S481,2.4,1713,1.5,3,FALSE,34,14,Fake
Footwear,279.15,S378,1.1,2129,1.8,4,FALSE,65,14,Fake
Home,84.63,S105,4.5,4523,3.6,2,TRUE,65,8,Genuine
Clothing,1332.21,S224,3.4,4765,3.5,2,FALSE,10,10,Fake
Home,1212.11,S672,4.4,866,4.8,5,FALSE,77,3,Fake
Footwear,155.02,S637,4.8,3812,3.9,4,FALSE,1,2,Genuine
Home,1072.06,S800,4.4,1025,1.5,2,FALSE,76,13,Fake
Clothing,925.86,S272,3,3307,4.5,3,TRUE,62,8,Genuine
Clothing,1270.17,S886,4.2,2372,3.3,1,TRUE,41,3,Genuine
Watches,1202.16,S902,4.2,2807,3.5,4,FALSE,84,6,Fake
Home,487.53,S871,4.5,2765,1.4,2,TRUE,58,3,Genuine
Footwear,806.85,S298,2.7,4382,1.4,2,FALSE,15,4,Genuine
Electronics,310.51,S511,1,3878,2.2,5,FALSE,81,9,Fake
Watches,972.13,S402,2.7,2582,2.2,3,TRUE,14,9,Genuine
Watches,926.04,S671,3.6,866,4,3,FALSE,65,9,Genuine
Watches,1233.91,S897,2.4,1785,4.1,3,TRUE,26,5,Genuine
Watches,90.29,S821,3.7,2647,3.8,5,FALSE,88,12,Fake
Watches,446.8,S603,1.3,2522,1.3,3,TRUE,82,13,Fake
Clothing,1297.24,S189,1.1,3019,4.1,2,FALSE,53,14,Fake
Watches,1424.37,S891,1.2,3448,4.3,1,TRUE,77,4,Fake
Watches,1283.89,S598,2.8,2550,4.4,1,FALSE,25,10,Genuine
Electronics,784.46,S821,1.2,100,1.9,3,TRUE,79,12,Fake
Home,721.26,S800,1.5,3978,1.8,2,TRUE,27,2,Fake
Watches,597.91,S546,3.8,790,4.4,5,FALSE,60,9,Genuine
Watches,705.83,S662,3,2494,2.4,5,FALSE,79,12,Genuine
Watches,720.86,S201,2.2,4905,1.3,5,FALSE,53,2,Fake
Home,1397.22,S703,3.8,1449,4.2,5,FALSE,12,1,Genuine
Clothing,1145.27,S786,3.1,3258,2.6,4,FALSE,18,1,Fake
Clothing,1409.59,S438,1.2,1870,5,3,TRUE,33,2,Fake
Clothing,1104.16,S516,2.5,779,5,2,TRUE,43,3,Genuine
Footwear,566.61,S547,1.2,4667,2.7,1,TRUE,69,5,Genuine
Home,1135.2,S704,2.9,2465,4.1,2,FALSE,69,8,Genuine
Clothing,678.48,S602,2.5,930,4.8,2,FALSE,38,11,Genuine
Electronics,1084.67,S971,1.5,1616,4.7,5,TRUE,87,15,Fake
Home,1072.7,S471,2,543,1.7,1,TRUE,66,13,Fake
Electronics,81.12,S897,1.1,1436,2.1,4,TRUE,27,7,Genuine
Clothing,1199.35,S840,2,635,1.8,2,FALSE,8,5,Fake
Watches,1204.8,S686,4.6,3223,1.6,1,FALSE,60,10,Genuine
Footwear,1443.11,S757,3.4,807,1.1,1,FALSE,17,8,Genuine
Home,130.55,S448,4.6,3933,4.1,1,FALSE,87,10,Genuine
Electronics,224.22,S803,1.2,2248,3.3,1,FALSE,89,11,Genuine
Footwear,919.39,S501,1.7,752,2.1,4,TRUE,54,6,Genuine
Home,1170.51,S546,1.7,1754,2.8,3,FALSE,59,2,Genuine
Watches,275.12,S689,3.4,1597,4.4,5,TRUE,63,7,Genuine
Watches,1002.13,S870,4.9,92,1,2,FALSE,73,14,Fake
Clothing,466.07,S287,2.8,2377,4.8,1,TRUE,28,10,Genuine
Home,635.87,S901,4.9,3470,4.6,3,FALSE,76,2,Genuine
Home,818.77,S850,4.3,2490,3.4,5,FALSE,89,5,Genuine
Clothing,21.49,S839,3.3,1366,2.5,4,FALSE,3,11,Genuine
Watches,564.51,S855,4.2,4352,2.5,3,FALSE,61,12,Genuine
Watches,329.4,S693,1.6,3428,2.2,1,TRUE,28,3,Fake
Footwear,562.26,S364,1.3,1340,2.7,3,TRUE,88,13,Fake
Electronics,429.06,S422,2.5,3633,1.9,3,TRUE,84,7,Genuine
Clothing,742.06,S538,1,4550,1.6,5,TRUE,61,2,Fake
Clothing,481.03,S891,4.4,4326,3.7,4,FALSE,14,11,Genuine
Home,900.75,S958,2.6,3918,3.4,2,TRUE,31,9,Genuine
Clothing,674.7,S539,3.2,1722,3.2,4,TRUE,44,9,Genuine
Watches,840.36,S837,2.7,4411,1.4,4,FALSE,23,12,Fake
Footwear,741.82,S947,3.5,1930,2.9,4,TRUE,80,6,Genuine
Home,788.93,S485,4.8,2094,4.7,5,FALSE,3,11,Fake
Clothing,273,S957,4.1,2874,1.2,4,FALSE,19,12,Fake
Watches,806.56,S157,2.8,3607,2.8,4,FALSE,56,11,Genuine
Home,122.1,S169,4.9,371,2.4,5,FALSE,33,15,Fake
Home,349.23,S133,2.4,3980,2.1,4,TRUE,32,3,Fake
Electronics,370,S386,4.9,3868,3,4,FALSE,13,9,Genuine
Home,925.03,S943,2.6,3223,1.3,2,FALSE,2,7,Fake
Footwear,281.91,S578,2.6,1670,3.4,3,FALSE,18,13,Genuine
Home,61.44,S576,1.6,2449,4.4,5,FALSE,67,13,Genuine
Electronics,872.62,S931,3.4,4185,2.7,5,TRUE,89,5,Genuine
Footwear,1395.37,S166,4.5,235,2.2,4,TRUE,44,12,Genuine
Footwear,346.26,S393,4.8,2634,1.9,4,FALSE,79,10,Fake
Electronics,754.21,S687,3.4,3642,2.8,2,TRUE,18,12,Genuine
Watches,1136.74,S431,4.7,1941,4.8,1,TRUE,63,1,Genuine
Footwear,1285.54,S587,4.4,3853,4.1,4,TRUE,68,12,Genuine
Footwear,385.69,S346,4.5,3091,3.6,1,TRUE,55,9,Genuine
Electronics,1144.89,S138,3,52,1.2,4,TRUE,44,6,Genuine
Footwear,336.38,S699,4.6,1284,4.5,3,FALSE,40,6,Genuine
Footwear,326.07,S230,1.4,4391,4.9,3,FALSE,10,4,Genuine
Home,566.69,S187,4.6,3293,3.3,2,TRUE,6,4,Genuine
Footwear,879.86,S701,4.6,3945,1.1,4,FALSE,90,2,Fake
Watches,622.69,S214,3.6,521,4.2,5,FALSE,37,1,Genuine
Home,105.13,S947,1.8,203,3.7,5,TRUE,67,3,Fake
Footwear,822.39,S924,3.1,4935,4,5,FALSE,17,9,Genuine
Clothing,1173.41,S291,3.2,462,2.4,1,FALSE,6,6,Fake
Electronics,1404.17,S861,1.4,786,1.6,4,TRUE,33,12,Genuine
Footwear,855.21,S433,2.1,4518,1.3,3,FALSE,1,10,Fake
Home,536.28,S415,2.8,1529,4.6,1,FALSE,32,9,Genuine
Home,65.03,S508,2.5,1843,1.1,1,FALSE,50,1,Genuine
Footwear,942.96,S992,1.4,86,4.4,2,TRUE,42,1,Genuine
Footwear,654.82,S156,4.4,2949,1.1,3,TRUE,65,14,Genuine
Footwear,648.02,S596,3.2,4706,1.9,4,TRUE,74,2,Genuine
Footwear,407.16,S572,1.6,4644,4.4,1,TRUE,41,14,Fake
Home,1213.96,S118,3.4,220,1.6,4,FALSE,63,2,Genuine
Footwear,384.23,S767,1.9,660,1.4,5,TRUE,16,7,Fake
Clothing,732.59,S296,5,4523,1.4,2,TRUE,0,10,Genuine
Home,155.63,S369,2.5,1331,2,5,TRUE,26,5,Genuine
Clothing,777.31,S370,3.5,2985,2.7,4,FALSE,52,13,Genuine
Footwear,70.7,S150,3.9,4556,3.3,3,TRUE,69,2,Genuine
Footwear,1370.17,S973,2.3,1809,3.7,3,FALSE,69,2,Fake
Electronics,686.6,S829,4.2,873,4.2,5,TRUE,44,11,Genuine
Electronics,413.94,S516,1.4,4887,3.6,3,FALSE,14,8,Fake
Electronics,1378.88,S524,4.4,3240,2.6,5,FALSE,37,14,Genuine
Footwear,1168.14,S749,3.7,1800,3,4,FALSE,55,6,Genuine
Footwear,903.29,S272,3.7,2257,2.1,2,TRUE,71,2,Genuine
Clothing,577.98,S375,3,2537,3.5,1,FALSE,12,5,Genuine
Clothing,779.92,S513,1.9,2745,3.1,1,FALSE,26,4,Fake
Footwear,948.62,S179,3.7,1613,2.4,1,TRUE,56,15,Fake
Watches,441.4,S292,2.2,3737,4.9,5,TRUE,57,3,Genuine
Clothing,1334.44,S865,1.4,3115,1.3,4,TRUE,21,6,Fake
Footwear,1483.85,S933,2.1,1614,1.5,3,FALSE,38,1,Fake
Footwear,418.07,S986,2.8,4997,2.9,5,FALSE,13,12,Genuine
Watches,664.54,S703,3.3,455,2.5,5,TRUE,37,5,Genuine
Electronics,764,S711,2.3,2734,2.3,5,TRUE,37,2,Fake
Clothing,1437.7,S342,2.2,2057,1,4,TRUE,85,8,Fake
Watches,914.19,S220,2.2,2665,1.8,2,FALSE,88,6,Fake
Electronics,1230.31,S490,3.5,2261,2.7,1,FALSE,87,5,Genuine
Footwear,349.57,S586,2.7,4241,2.1,5,TRUE,25,5,Fake
Watches,112.51,S733,1,911,3.3,4,TRUE,84,5,Genuine
Electronics,878.48,S201,2.1,2942,2.3,2,FALSE,27,7,Fake
Watches,896.2,S536,3.9,4239,1.2,3,TRUE,66,9,Genuine
Watches,473.29,S243,4.4,1391,4.9,1,TRUE,58,15,Genuine
Footwear,420.46,S448,1,179,3.7,4,TRUE,33,6,Genuine
Electronics,925.86,S623,1.3,4204,2.9,2,TRUE,3,3,Genuine
Watches,1074.6,S242,4.2,3743,1.7,2,FALSE,28,14,Fake
Footwear,399.96,S312,1.6,3160,4.6,3,TRUE,33,8,Fake
Clothing,1266.6,S268,2.7,2998,2,2,TRUE,44,14,Fake
Home,1334.05,S887,2.2,3024,1.4,3,FALSE,37,3,Fake
Watches,1075.37,S724,3.2,3755,1.6,3,TRUE,89,6,Fake
Clothing,1376.13,S496,2.2,564,3.4,1,TRUE,55,6,Genuine
Electronics,1050.22,S395,4.5,1419,2.7,1,FALSE,16,9,Genuine
Home,259.21,S633,2,2949,4.4,5,TRUE,68,11,Genuine
Home,557.25,S675,3.3,1274,2.3,4,FALSE,62,6,Fake
Footwear,673.35,S463,2.6,2577,1.4,5,FALSE,55,4,Genuine
Watches,617.68,S455,4.1,477,1.8,1,TRUE,21,3,Genuine
Clothing,969.57,S816,4.9,4038,2.4,2,FALSE,22,2,Fake
Home,1238.54,S443,2.2,2716,4,4,FALSE,72,9,Fake
Clothing,643.17,S632,4.9,4603,3.8,3,TRUE,47,14,Genuine
Electronics,1287.11,S449,3.8,2782,1.7,1,FALSE,8,8,Fake
Footwear,635.77,S970,1.1,3543,4.8,5,TRUE,32,8,Fake
Footwear,1171.48,S525,4.6,140,3.2,1,TRUE,27,14,Genuine
Clothing,1076.45,S314,3.3,2976,1.4,1,FALSE,76,9,Fake
Clothing,837.68,S365,1.4,1036,4.7,4,TRUE,80,3,Fake
Clothing,449.51,S427,1.8,3889,1.4,1,FALSE,41,2,Fake
Watches,819.91,S551,3,4096,4.2,1,TRUE,81,6,Genuine
Electronics,276.13,S649,2.2,1603,4.6,4,TRUE,43,6,Genuine
Watches,1023.91,S312,1.8,3169,4.3,5,TRUE,11,1,Genuine
Footwear,133.47,S565,2,1640,3.8,1,FALSE,37,6,Fake
Watches,1097.07,S547,3.6,1324,3.5,1,TRUE,27,6,Genuine
Electronics,356.76,S737,3.4,4375,2.7,5,TRUE,76,12,Genuine
Watches,660.57,S682,5,4665,3.3,5,TRUE,85,9,Genuine
Home,1331.51,S742,3.3,4603,4.9,4,FALSE,49,2,Fake
Electronics,1046.94,S108,1.1,2368,1.4,3,TRUE,63,14,Genuine
Home,1359.99,S563,1.8,1674,1.8,4,TRUE,16,9,Genuine
Home,608.73,S544,3,4366,2.5,5,FALSE,27,2,Fake
Clothing,98.47,S787,3.8,2904,4.5,1,FALSE,89,10,Fake
Watches,1182.72,S512,3.9,2377,4,1,TRUE,43,6,Genuine
Electronics,1399.04,S796,1.2,1178,2.8,5,FALSE,5,9,Genuine
Home,1147.35,S661,2.5,3697,3.4,3,FALSE,26,5,Genuine
Clothing,400,S383,4.1,1368,4,2,FALSE,90,14,Genuine
Home,77.61,S242,3.6,40,4,5,TRUE,70,1,Genuine
Electronics,1310.47,S837,3.9,4790,1.5,1,FALSE,13,5,Fake
Electronics,529.5,S781,1.3,1983,3.7,4,FALSE,20,10,Genuine
Clothing,389.44,S287,1.7,3374,2.2,2,FALSE,88,5,Fake
Home,435.22,S316,3.4,3259,1.1,3,TRUE,32,1,Genuine
Electronics,431.93,S744,2.1,3009,3.7,5,FALSE,67,11,Fake
Clothing,1192.3,S542,3,1449,1.1,1,TRUE,21,3,Genuine
Watches,193.17,S365,4.5,4398,1.2,4,TRUE,20,1,Genuine
Watches,1061.84,S721,2.7,2022,2.4,1,FALSE,79,2,Fake
Footwear,361.24,S550,1.2,2869,4.6,2,FALSE,76,8,Fake
Watches,469.49,S762,1.9,3920,4.7,5,FALSE,23,13,Fake
Watches,743.59,S136,3.7,2648,1.9,2,TRUE,0,4,Genuine
Clothing,1427.09,S689,4.7,3405,2.1,3,TRUE,24,15,Genuine
Electronics,541.61,S709,2.7,1857,3.4,5,FALSE,20,3,Genuine
Watches,139.5,S409,4.5,144,3.4,5,TRUE,26,11,Genuine
Footwear,185.07,S177,2.4,3120,3.6,2,FALSE,55,8,Fake
Watches,633.88,S822,1.8,683,4,3,FALSE,21,3,Fake
Clothing,217.42,S432,3.7,2529,3,3,TRUE,76,8,Genuine
Home,1070.93,S710,4.4,2910,4.9,4,FALSE,70,4,Genuine
Clothing,272.66,S785,3.4,1,4.9,4,FALSE,0,7,Genuine
Clothing,1395.15,S905,4,625,2.3,1,TRUE,39,5,Genuine
Home,22.43,S563,4.6,119,1.4,2,TRUE,63,11,Fake
Clothing,860.97,S358,1.4,135,3.7,2,FALSE,77,11,Fake
Watches,259.03,S256,3.9,1535,4.6,4,FALSE,87,6,Genuine
Clothing,734.81,S621,3.6,3940,3.4,4,FALSE,84,5,Genuine
Clothing,897.83,S518,3.8,39,4.6,1,TRUE,26,4,Genuine
Home,1107.61,S836,3.2,1104,4.2,4,TRUE,21,11,Genuine
Watches,908.51,S494,1.3,4939,2.1,1,FALSE,15,5,Fake
Footwear,1426.81,S525,4,1710,3.2,5,FALSE,88,3,Genuine
Watches,1322.2,S960,1.6,4110,2.8,3,FALSE,9,5,Genuine
Electronics,1371.27,S491,1.3,3019,3.5,5,TRUE,20,12,Fake
Watches,902.65,S660,3,354,2.7,1,TRUE,7,14,Genuine
Clothing,1106.53,S594,3.9,583,1.3,1,TRUE,60,4,Fake
Clothing,1311.17,S740,4.3,2970,3.6,3,TRUE,88,11,Genuine
Clothing,702.4,S250,1.8,1676,2,5,TRUE,28,4,Fake
Home,110.75,S815,1.5,1975,3.5,5,FALSE,60,15,Genuine
Home,906.4,S549,3.2,3832,2.6,4,TRUE,31,7,Genuine
Home,281.69,S707,4.1,3343,2.3,3,FALSE,87,5,Genuine
Watches,694.67,S302,1.1,3300,1.6,1,FALSE,67,2,Fake
Home,1216.14,S729,3.5,4813,3,4,TRUE,6,3,Genuine
Home,103.8,S110,4,4241,2.1,2,TRUE,37,15,Fake
Home,1134.65,S177,3.8,3588,3.4,2,TRUE,2,11,Genuine
Electronics,1132.03,S386,3.3,2783,1.2,3,FALSE,30,14,Genuine
Watches,1240.41,S704,1.7,4574,4.5,1,TRUE,90,9,Fake
Footwear,1196.32,S519,1.3,3094,3.4,4,TRUE,34,14,Fake
Home,1472.8,S217,4.8,3504,1.9,2,TRUE,25,8,Fake
Footwear,1070.77,S401,1.3,1989,2.9,2,TRUE,53,14,Genuine
Home,192.04,S434,1.5,4375,1.8,3,TRUE,55,4,Fake
Home,1490.03,S221,2.6,2277,3.9,4,FALSE,61,2,Genuine
Clothing,97.46,S202,4.1,1456,4.3,1,FALSE,66,13,Genuine
Footwear,1260.2,S664,2.5,665,4.7,1,TRUE,36,7,Genuine
Clothing,382.47,S445,3.5,4850,4.9,5,TRUE,65,10,Genuine
Footwear,811.4,S969,1.6,1985,2.3,2,TRUE,51,8,Genuine
Watches,222.86,S197,2.6,4776,1.7,5,FALSE,59,9,Genuine
Watches,822.47,S974,3.5,4356,1.9,4,FALSE,5,6,Genuine
Electronics,716.74,S101,5,4544,1.1,5,TRUE,12,4,Fake
